Date,Open,High,Low,Close/Last,close-1,close-2,close-3,close-4,close-5,5MA,13MA,20MA,26MA,50MA,trend
8/14/2018,2827.88,2843.11,2826.58,2839.96,2821.93,2833.28,2853.58,2857.7,2850.4,2841.29,2833.38,2827.44381,2820.854231,2788.4532,-1
8/13/2018,2835.46,2843.4,2819.88,2821.93,2833.28,2853.58,2857.7,2858.45,2840.35,2844.988,2833.186154,2825.46619,2818.708462,2786.5914,1
8/10/2018,2839.64,2842.2,2825.81,2833.28,2853.58,2857.7,2858.45,2850.4,2827.22,2850.682,2835.043077,2824.484286,2816.319615,2784.8452,-1
8/9/2018,2857.19,2862.48,2851.98,2853.58,2857.7,2858.45,2850.4,2840.35,2813.36,2852.096,2834.052308,2822.818095,2812.601538,2782.285,-1
8/8/2018,2856.79,2862.44,2853.09,2857.7,2858.45,2850.4,2840.35,2827.22,2816.29,2846.824,2830.467692,2819.029524,2807.203077,2779.6936,-1
8/7/2018,2855.92,2863.43,2855.92,2858.45,2850.4,2840.35,2827.22,2813.36,2802.6,2837.956,2826.17,2815.988571,2802.165,2776.3368,-1
8/6/2018,2840.29,2853.29,2835.98,2850.4,2840.35,2827.22,2813.36,2816.29,2818.82,2829.524,2822.019231,2812.451429,2796.777308,2773.5944,1
8/3/2018,2829.62,2840.38,2827.37,2840.35,2827.22,2813.36,2816.29,2802.6,2837.44,2819.964,2819.343846,2808.138095,2791.62,2771.1416,1
8/2/2018,2800.48,2829.91,2796.34,2827.22,2813.36,2816.29,2802.6,2818.82,2846.07,2815.658,2816.974615,2803.198095,2786.207692,2769.0004,1
8/1/2018,2821.17,2825.83,2805.85,2813.36,2816.29,2802.6,2818.82,2837.44,2820.4,2817.702,2814.76,2797.769524,2782.201538,2766.9448,1
7/31/2018,2809.73,2824.46,2808.06,2816.29,2802.6,2818.82,2837.44,2846.07,2806.98,2824.244,2813.833077,2793.643333,2778.498077,2765.3378,-1
7/30/2018,2819,2821.74,2798.11,2802.6,2818.82,2837.44,2846.07,2820.4,2801.83,2825.066,2812.448462,2788.980476,2776.136154,2763.2714,1
7/27/2018,2842.35,2843.17,2808.34,2818.82,2837.44,2846.07,2820.4,2806.98,2804.49,2825.942,2810.25,2784.871429,2774.103846,2761.622,-1
7/26/2018,2835.49,2845.57,2835.26,2837.44,2846.07,2820.4,2806.98,2801.83,2815.62,2822.544,2808.328462,2779.195714,2772.123077,2759.6948,-1
7/25/2018,2817.73,2848.03,2817.73,2846.07,2820.4,2806.98,2801.83,2804.49,2809.55,2815.954,2804.230769,2773.749048,2769.244231,2757.175,-1
7/24/2018,2820.68,2829.99,2811.12,2820.4,2806.98,2801.83,2804.49,2815.62,2798.43,2809.864,2797.596154,2767.60619,2766.462692,2754.8562,1
7/23/2018,2799.17,2808.61,2795.14,2806.98,2801.83,2804.49,2815.62,2809.55,2801.31,2807.694,2791.150769,2764.48619,2764.895769,2753.0026,1
7/20/2018,2804.55,2809.7,2800.01,2801.83,2804.49,2815.62,2809.55,2798.43,2798.29,2805.984,2783.938462,2761.761429,2763.953846,2751.3244,1
7/19/2018,2809.37,2812.05,2799.77,2804.49,2815.62,2809.55,2798.43,2801.31,2774.02,2805.88,2778.16,2760.118095,2762.946154,2749.2436,-1
7/18/2018,2811.35,2816.76,2805.89,2815.62,2809.55,2798.43,2801.31,2798.29,2793.84,2804.64,2771.535385,2758.122857,2762.267692,2746.5922,-1
7/17/2018,2789.34,2814.19,2789.24,2809.55,2798.43,2801.31,2798.29,2774.02,2784.17,2796.32,2763.896154,2756.129048,2760.974615,2743.7324,1
7/16/2018,2801.43,2803.71,2793.39,2798.43,2801.31,2798.29,2774.02,2793.84,2759.82,2793.178,2755.440769,2754.705714,2759.800769,2740.8098,1
7/13/2018,2796.93,2804.53,2791.69,2801.31,2798.29,2774.02,2793.84,2784.17,2736.61,2790.326,2749.643077,2753.946667,2758.721538,2737.4358,-1
7/12/2018,2783.14,2799.22,2781.53,2798.29,2774.02,2793.84,2784.17,2759.82,2713.22,2782.028,2743.163077,2752.72381,2757.607692,2734.123,1
7/11/2018,2779.82,2785.91,2770.77,2774.02,2793.84,2784.17,2759.82,2736.61,2726.71,2769.692,2739.823846,2752.179048,2755.704231,2731.2532,1
7/10/2018,2788.56,2795.58,2786.24,2793.84,2784.17,2759.82,2736.61,2713.22,2718.37,2757.532,2737.957692,2752.559048,2754.66,2728.7338,-1
7/9/2018,2768.51,2784.65,2768.51,2784.17,2759.82,2736.61,2713.22,2726.71,2716.31,2744.106,2735.917692,2751.85381,2752.382308,2726.2552,1
7/6/2018,2737.68,2764.41,2733.52,2759.82,2736.61,2713.22,2726.71,2718.37,2699.63,2730.946,2734.257692,2751.196667,2749.347692,2723.9106,1
7/5/2018,2724.19,2737.83,2716.02,2736.61,2713.22,2726.71,2718.37,2716.31,2723.06,2722.244,2735.329231,2751.793333,2747.970385,2721.5022,1
7/3/2018,2733.27,2736.58,2711.16,2713.22,2726.71,2718.37,2716.31,2699.63,2717.07,2714.848,2738.640769,2752.37381,2746.172308,2719.4612,1
7/2/2018,2704.95,2727.26,2698.95,2726.71,2718.37,2716.31,2699.63,2723.06,2754.88,2716.816,2743.969231,2753.97619,2746.484231,2718.6026,-1
6/29/2018,2727.13,2743.26,2718.03,2718.37,2716.31,2699.63,2723.06,2717.07,2749.76,2714.888,2747.732308,2754.352857,2746.524615,2717.4712,1
6/28/2018,2698.69,2724.34,2691.99,2716.31,2699.63,2723.06,2717.07,2754.88,2767.32,2722.19,2753,2753.729048,2747.098462,2716.9664,1
6/27/2018,2728.45,2746.09,2699.38,2699.63,2723.06,2717.07,2754.88,2749.76,2762.59,2728.88,2758.053077,2754.095714,2747.411154,2716.813,1
6/26/2018,2722.12,2732.91,2715.6,2723.06,2717.07,2754.88,2749.76,2767.32,2773.75,2742.418,2764.160769,2753.630476,2748.695,2716.9482,-1
6/25/2018,2742.94,2742.94,2698.67,2717.07,2754.88,2749.76,2767.32,2762.59,2779.66,2750.324,2767.8,2753.548095,2748.306923,2716.0438,1
6/22/2018,2760.79,2764.17,2752.68,2754.88,2749.76,2767.32,2762.59,2773.75,2782.49,2761.66,2772.052308,2754.057143,2748.424615,2714.8284,-1
6/21/2018,2769.28,2769.28,2744.39,2749.76,2767.32,2762.59,2773.75,2779.66,2775.63,2766.616,2771.584615,2753.029048,2747.177692,2713.0106,1
6/20/2018,2769.73,2774.86,2763.91,2767.32,2762.59,2773.75,2779.66,2782.49,2786.85,2773.162,2771.362308,2751.823333,2745.704231,2710.8592,-1
6/19/2018,2752.01,2765.05,2743.19,2762.59,2773.75,2779.66,2782.49,2775.63,2782,2774.824,2768.846923,2750.189524,2744.273846,2708.6502,1
6/18/2018,2765.79,2774.99,2757.12,2773.75,2779.66,2782.49,2775.63,2786.85,2779.03,2779.676,2764.437692,2747.826667,2742.932692,2705.6616,-1
6/15/2018,2777.78,2782.81,2761.73,2779.66,2782.49,2775.63,2786.85,2782,2770.37,2781.326,2760.611538,2745.273333,2740.983462,2702.276,-1
6/14/2018,2783.21,2789.06,2776.52,2782.49,2775.63,2786.85,2782,2779.03,2772.35,2781.2,2753.703846,2742.549524,2737.834615,2699.9396,-1
6/13/2018,2787.94,2791.47,2774.65,2775.63,2786.85,2782,2779.03,2770.37,2748.8,2778.776,2748.999231,2739.166667,2733.581923,2697.1836,1
6/12/2018,2785.6,2789.8,2778.78,2786.85,2782,2779.03,2770.37,2772.35,2746.87,2778.12,2745.316923,2737,2729.620385,2693.96,-1
6/11/2018,2780.18,2790.21,2780.17,2782,2779.03,2770.37,2772.35,2748.8,2734.62,2770.51,2741.196923,2734.184286,2724.873077,2689.8606,1
6/8/2018,2765.84,2779.39,2763.59,2779.03,2770.37,2772.35,2748.8,2746.87,2705.27,2763.484,2736.769231,2731.378095,2719.016538,2687.038,1
6/7/2018,2774.84,2779.9,2760.16,2770.37,2772.35,2748.8,2746.87,2734.62,2724.01,2754.602,2733.229231,2727.509524,2713.502692,2683.5574,1
6/6/2018,2753.25,2772.39,2748.46,2772.35,2748.8,2746.87,2734.62,2705.27,2689.86,2741.582,2728.813846,2722.821429,2709.057692,2680.4024,-1
6/5/2018,2748.46,2752.61,2739.51,2748.8,2746.87,2734.62,2705.27,2724.01,2721.33,2731.914,2724.796923,2718.072857,2704.276923,2678.1264,1
6/4/2018,2741.67,2749.16,2740.54,2746.87,2734.62,2705.27,2724.01,2689.86,2727.76,2720.126,2722.770769,2714.007143,2701.242692,2674.9156,1
6/1/2018,2718.7,2736.93,2718.7,2734.62,2705.27,2724.01,2689.86,2721.33,2733.29,2715.018,2720.046154,2708.429048,2698.168462,2672.852,1
5/31/2018,2720.98,2722.5,2700.68,2705.27,2724.01,2689.86,2721.33,2727.76,2724.44,2713.646,2719.700769,2703.717143,2694.506154,2672.3982,1
5/30/2018,2702.43,2729.34,2702.43,2724.01,2689.86,2721.33,2727.76,2733.29,2733.01,2719.25,2721.427692,2701.31381,2691.786538,2672.6316,-1
5/29/2018,2705.11,2710.67,2676.81,2689.86,2721.33,2727.76,2733.29,2724.44,2712.97,2719.336,2721.355385,2697.696667,2689.720385,2672.4098,1
5/25/2018,2723.6,2727.36,2714.99,2721.33,2727.76,2733.29,2724.44,2733.01,2720.13,2727.966,2721.965385,2696.746667,2688.961923,2673.6528,-1
5/24/2018,2730.94,2731.97,2707.38,2727.76,2733.29,2724.44,2733.01,2712.97,2722.46,2726.294,2718.164615,2694.156667,2687.877308,2674.1728,-1
5/23/2018,2713.98,2733.33,2709.54,2733.29,2724.44,2733.01,2712.97,2720.13,2711.45,2724.768,2713.923846,2689.949048,2687.141923,2674.6072,-1
5/22/2018,2738.34,2742.24,2721.88,2724.44,2733.01,2712.97,2720.13,2722.46,2730.13,2722.602,2708.549231,2685.247619,2686.107308,2675.2476,1
5/21/2018,2725.95,2739.19,2725.7,2733.01,2712.97,2720.13,2722.46,2711.45,2727.72,2720.004,2701.263846,2682.669048,2684.315,2676.4192,-1
5/18/2018,2717.35,2719.5,2709.18,2712.97,2720.13,2722.46,2711.45,2730.13,2723.07,2719.428,2693.776154,2679.675238,2681.364615,2677.4904,1
5/17/2018,2719.71,2731.96,2711.36,2720.13,2722.46,2711.45,2730.13,2727.72,2697.79,2722.378,2689.301538,2678.730476,2679.480769,2678.0104,-1
5/16/2018,2712.62,2727.76,2712.17,2722.46,2711.45,2730.13,2727.72,2723.07,2671.92,2722.966,2683.756923,2678.183333,2676.483077,2678.1438,-1
5/15/2018,2718.59,2718.59,2701.91,2711.45,2730.13,2727.72,2723.07,2697.79,2672.63,2718.032,2679.714615,2677.418095,2673.960385,2678.257,1
5/14/2018,2733.37,2742.1,2725.47,2730.13,2727.72,2723.07,2697.79,2671.92,2663.42,2710.126,2676.290769,2675.817619,2670.18,2678.4468,-1
5/11/2018,2722.7,2732.86,2717.45,2727.72,2723.07,2697.79,2671.92,2672.63,2629.73,2698.626,2669.311538,2672.301905,2665.346923,2677.6692,1
5/10/2018,2705.02,2726.11,2704.54,2723.07,2697.79,2671.92,2672.63,2663.42,2635.67,2685.766,2662.145385,2669.267143,2662.851538,2676.6682,1
5/9/2018,2678.12,2701.27,2674.14,2697.79,2671.92,2672.63,2663.42,2629.73,2654.8,2667.098,2658.085385,2665.415714,2659.836923,2676.4834,1
5/8/2018,2670.26,2676.34,2655.2,2671.92,2672.63,2663.42,2629.73,2635.67,2648.05,2654.674,2655.958462,2663.467143,2656.631538,2677.4132,1
5/7/2018,2669.36,2683.35,2664.7,2672.63,2663.42,2629.73,2635.67,2654.8,2669.91,2651.25,2657.59,2660.669048,2653.168462,2679.5668,-1
5/4/2018,2621.45,2670.93,2615.32,2663.42,2629.73,2635.67,2654.8,2648.05,2666.94,2646.334,2660.36,2657.423333,2651.946923,2681.0602,1
5/3/2018,2628.08,2637.14,2594.62,2629.73,2635.67,2654.8,2648.05,2669.91,2639.4,2647.632,2663.665385,2657.395714,2649.7,2681.871,1
5/2/2018,2654.24,2660.87,2631.7,2635.67,2654.8,2648.05,2669.91,2666.94,2634.56,2655.074,2667.366154,2658.108095,2649.041923,2683.303,-1
5/1/2018,2643.64,2655.27,2625.41,2654.8,2648.05,2669.91,2666.94,2639.4,2670.29,2655.82,2668.953077,2657.097619,2649.921923,2684.9148,-1
4/30/2018,2675.05,2682.92,2648.04,2648.05,2669.91,2666.94,2639.4,2634.56,2670.14,2651.772,2669.66,2653.625238,2647.362692,2686.4632,1
4/27/2018,2675.47,2677.35,2659.01,2669.91,2666.94,2639.4,2634.56,2670.29,2693.13,2656.22,2669.209231,2653.283333,2647.195,2688.1262,-1
4/26/2018,2651.65,2676.48,2647.16,2666.94,2639.4,2634.56,2670.29,2670.14,2708.64,2656.266,2668.206154,2650.192381,2648.811154,2688.7006,1
4/25/2018,2634.92,2645.3,2612.67,2639.4,2634.56,2670.29,2670.14,2693.13,2706.39,2661.504,2664.069231,2647.605714,2650.734231,2688.6206,1
4/24/2018,2680.8,2683.55,2617.32,2634.56,2670.29,2670.14,2693.13,2708.64,2677.84,2675.352,2661.382308,2648.517619,2653.561923,2688.9526,1
4/23/2018,2675.4,2682.86,2657.99,2670.29,2670.14,2693.13,2708.64,2706.39,2656.3,2689.718,2663.557692,2646.312857,2658.079231,2688.6524,-1
4/20/2018,2692.56,2693.94,2660.61,2670.14,2693.13,2708.64,2706.39,2677.84,2663.99,2691.228,2661.588462,2645.04619,2661.042308,2686.8666,1
4/19/2018,2701.16,2702.84,2681.9,2693.13,2708.64,2706.39,2677.84,2656.3,2642.19,2688.46,2657.304615,2647.03619,2664.093846,2687.097,-1
4/18/2018,2710.11,2717.49,2703.63,2708.64,2706.39,2677.84,2656.3,2663.99,2656.87,2682.632,2648.746923,2648.17,2666.87,2687.1372,-1
4/17/2018,2692.74,2713.34,2692.05,2706.39,2677.84,2656.3,2663.99,2642.19,2613.16,2669.342,2643.533846,2648.37381,2669.730769,2685.9432,1
4/16/2018,2670.1,2686.49,2665.16,2677.84,2656.3,2663.99,2642.19,2656.87,2604.47,2659.438,2635.734615,2650.54619,2672.814615,2687.058,1
4/13/2018,2676.9,2680.26,2645.05,2656.3,2663.99,2642.19,2656.87,2613.16,2662.84,2646.502,2630.717692,2653.855238,2675.165769,2689.9408,1
4/12/2018,2653.83,2674.72,2653.83,2663.99,2642.19,2656.87,2613.16,2604.47,2644.69,2636.136,2630.890769,2658.292381,2677.877308,2693.291,-1
4/11/2018,2643.89,2661.43,2639.25,2642.19,2656.87,2613.16,2604.47,2662.84,2614.45,2635.906,2625.065385,2663.117143,2680.343846,2696.4598,1
4/10/2018,2638.41,2665.45,2635.78,2656.87,2613.16,2604.47,2662.84,2644.69,2581.88,2636.406,2625.180769,2669.823333,2683.372692,2700.6866,-1
4/9/2018,2617.18,2653.55,2610.79,2613.16,2604.47,2662.84,2644.69,2614.45,2640.87,2627.922,2629.416154,2675.999524,2684.695,2705.0066,1
4/6/2018,2645.82,2656.88,2586.27,2604.47,2662.84,2644.69,2614.45,2581.88,2605,2621.666,2637.399231,2681.990476,2687.176154,2709.5284,1
4/5/2018,2657.36,2672.08,2649.58,2662.84,2644.69,2614.45,2581.88,2640.87,2612.62,2628.946,2645.741538,2687.815714,2691.382308,2714.1898,-1
4/4/2018,2584.04,2649.86,2573.61,2644.69,2614.45,2581.88,2640.87,2605,2658.55,2617.378,2652.600769,2690.924286,2694.514615,2717.7156,1
4/3/2018,2592.17,2619.14,2575.49,2614.45,2581.88,2640.87,2605,2612.62,2588.26,2610.964,2660.496154,2694.555238,2699.703462,2721.4812,1
4/2/2018,2633.45,2638.3,2553.8,2581.88,2640.87,2605,2612.62,2658.55,2643.69,2619.784,2670.883077,2698.212381,2704.813077,2725.3982,1
3/29/2018,2614.41,2659.07,2609.72,2640.87,2605,2612.62,2658.55,2588.26,2711.93,2621.06,2684.993077,2702.77381,2709.508462,2729.7212,-1
3/28/2018,2611.3,2632.65,2593.06,2605,2612.62,2658.55,2588.26,2643.69,2716.94,2621.624,2695.927692,2706.248095,2711.833846,2732.955,1
3/27/2018,2667.57,2674.78,2596.12,2612.62,2658.55,2588.26,2643.69,2711.93,2712.92,2643.01,2709.894615,2712.880476,2716.113077,2736.3834,-1
3/26/2018,2619.35,2661.36,2601.81,2658.55,2588.26,2643.69,2711.93,2716.94,2752.01,2663.874,2719.613846,2720.831905,2720.713077,2739.8558,-1
3/23/2018,2646.71,2657.67,2585.89,2588.26,2643.69,2711.93,2716.94,2712.92,2747.33,2674.748,2724.863846,2725.058095,2723.507308,2742.036,1
3/22/2018,2691.36,2695.68,2641.59,2643.69,2711.93,2716.94,2712.92,2752.01,2749.48,2707.498,2735.622308,2730.567619,2727.752308,2745.2354,-1
3/21/2018,2714.99,2739.14,2709.79,2711.93,2716.94,2712.92,2752.01,2747.33,2765.31,2728.226,2741.564615,2733.312381,2728.492692,2747.3874,-1
3/20/2018,2715.05,2724.22,2710.05,2716.94,2712.92,2752.01,2747.33,2749.48,2783.02,2735.736,2739.973846,2733.518571,2726.341538,2748.103,-1
3/19/2018,2741.38,2741.38,2694.59,2712.92,2752.01,2747.33,2749.48,2765.31,2786.57,2745.41,2736.953077,2734.24619,2722.595769,2748.6272,1
3/16/2018,2750.57,2761.85,2749.97,2752.01,2747.33,2749.48,2765.31,2783.02,2738.97,2759.43,2737.023077,2735.116667,2717.521923,2748.8486,-1
3/15/2018,2754.27,2763.03,2741.47,2747.33,2749.48,2765.31,2783.02,2786.57,2726.8,2766.342,2736.428462,2732.574762,2714.816154,2748.0696,1
3/14/2018,2774.06,2777.11,2744.38,2749.48,2765.31,2783.02,2786.57,2738.97,2728.12,2764.67,2738.910769,2728.55619,2712.808846,2747.0392,-1
3/13/2018,2792.31,2801.9,2758.68,2765.31,2783.02,2786.57,2738.97,2726.8,2720.94,2760.134,2738.743077,2724.104762,2708.941923,2745.5218,-1
3/12/2018,2790.54,2796.98,2779.26,2783.02,2786.57,2738.97,2726.8,2728.12,2691.25,2752.696,2734.023846,2717.16381,2708.819615,2743.9664,-1
3/9/2018,2752.91,2786.57,2751.54,2786.57,2738.97,2726.8,2728.12,2720.94,2677.67,2740.28,2727.74,2707.54381,2710.318077,2741.9584,-1
3/8/2018,2732.75,2740.45,2722.65,2738.97,2726.8,2728.12,2720.94,2691.25,2713.83,2721.216,2722.331538,2702.548095,2711.750385,2739.837,1
3/7/2018,2710.18,2730.6,2701.74,2726.8,2728.12,2720.94,2691.25,2677.67,2744.28,2708.956,2721.812308,2700.460952,2714.960385,2738.7244,1
3/6/2018,2730.18,2732.08,2711.26,2728.12,2720.94,2691.25,2677.67,2713.83,2779.6,2706.362,2722.150769,2696.753333,2719.834615,2737.8798,-1
3/5/2018,2681.06,2728.09,2675.75,2720.94,2691.25,2677.67,2713.83,2744.28,2747.3,2709.594,2719.882308,2698.372857,2725.401923,2736.9024,1
3/2/2018,2658.89,2696.25,2647.32,2691.25,2677.67,2713.83,2744.28,2779.6,2703.96,2721.326,2715.420769,2703.184286,2729.952308,2736.113,1
3/1/2018,2715.22,2730.89,2659.65,2677.67,2713.83,2744.28,2779.6,2747.3,2701.33,2732.536,2712.709231,2709.496667,2735.578846,2736.0912,1
2/28/2018,2753.78,2761.52,2713.54,2713.83,2744.28,2779.6,2747.3,2703.96,2716.26,2737.794,2708.238462,2716.39,2741.788846,2736.054,-1
2/27/2018,2780.45,2789.15,2744.22,2744.28,2779.6,2747.3,2703.96,2701.33,2732.22,2735.294,2698.020769,2723.042381,2746.371154,2734.8176,-1
2/26/2018,2757.37,2780.64,2753.78,2779.6,2747.3,2703.96,2701.33,2716.26,2731.2,2729.69,2693.203846,2729.165714,2748.910385,2733.189,-1
2/23/2018,2715.8,2747.76,2713.74,2747.3,2703.96,2701.33,2716.26,2732.22,2698.63,2720.214,2686.706923,2732.00619,2749.619231,2730.8792,1
2/22/2018,2710.42,2731.26,2697.77,2703.96,2701.33,2716.26,2732.22,2731.2,2662.94,2716.994,2679.140769,2736.303333,2751.744615,2729.133,1
2/21/2018,2720.53,2747.75,2701.29,2701.33,2716.26,2732.22,2731.2,2698.63,2656,2715.928,2683.615385,2742.74,2754.531538,2728.0838,1
2/20/2018,2722.99,2737.6,2706.76,2716.26,2732.22,2731.2,2698.63,2662.94,2619.55,2708.25,2692.896154,2749.008571,2757.797308,2726.7968,-1
2/16/2018,2727.14,2754.42,2725.11,2732.22,2731.2,2698.63,2662.94,2656,2581,2696.198,2701.169231,2753.486667,2759.770385,2725.057,-1
2/15/2018,2713.46,2731.51,2689.82,2731.2,2698.63,2662.94,2656,2619.55,2681.66,2673.664,2708.108462,2756.620476,2760.386154,2723.004,1
2/14/2018,2651.21,2702.1,2648.87,2698.63,2662.94,2656,2619.55,2581,2695.14,2643.624,2717.518462,2760.018571,2761.158846,2721.1688,1
2/13/2018,2646.27,2668.84,2637.08,2662.94,2656,2619.55,2581,2681.66,2648.94,2640.23,2730.921538,2763.722857,2763.046538,2720.0406,1
2/12/2018,2636.75,2672.61,2622.45,2656,2619.55,2581,2681.66,2695.14,2762.13,2646.67,2744.483846,2769.594286,2766.131538,2719.7334,1
2/9/2018,2601.78,2638.67,2532.69,2619.55,2581,2681.66,2695.14,2648.94,2821.98,2645.258,2758.448462,2774.906667,2768.746538,2719.1348,1
2/8/2018,2685.01,2685.27,2580.56,2581,2681.66,2695.14,2648.94,2762.13,2823.81,2673.774,2775.339231,2781.034286,2772.343077,2719.2846,1
2/7/2018,2690.95,2727.67,2681.33,2681.66,2695.14,2648.94,2762.13,2821.98,2822.43,2721.97,2794.721538,2789.143333,2776.758846,2719.693,-1
2/6/2018,2614.78,2701.04,2593.07,2695.14,2648.94,2762.13,2821.98,2823.81,2853.53,2750.4,2804.616923,2792.288571,2776.449231,2718.1082,-1
2/5/2018,2741.06,2763.39,2638.17,2648.94,2762.13,2821.98,2823.81,2822.43,2872.87,2775.858,2812.531538,2794.574762,2776.156923,2716.147,1
2/2/2018,2808.92,2808.92,2759.97,2762.13,2821.98,2823.81,2822.43,2853.53,2839.25,2816.776,2824.348462,2798.148571,2777.452308,2715.1488,-1
2/1/2018,2816.45,2835.96,2812.7,2821.98,2823.81,2822.43,2853.53,2872.87,2837.54,2838.924,2825.447692,2795.811905,2774.312692,2711.549,-1
1/31/2018,2832.41,2839.26,2813.04,2823.81,2822.43,2853.53,2872.87,2839.25,2839.13,2842.378,2822.698462,2789.80381,2768.980385,2706.6864,-1
1/30/2018,2832.74,2837.75,2818.27,2822.43,2853.53,2872.87,2839.25,2837.54,2832.97,2845.124,2818.371538,2782.651429,2763.625,2701.923,1
1/29/2018,2867.23,2870.62,2851.48,2853.53,2872.87,2839.25,2837.54,2839.13,2810.3,2848.464,2812.663846,2776.228095,2758.118077,2696.7668,-1
1/26/2018,2847.48,2872.87,2846.18,2872.87,2839.25,2837.54,2839.13,2832.97,2798.03,2844.352,2804.799231,2768.089524,2751.500385,2691.2736,-1
1/25/2018,2846.24,2848.56,2830.94,2839.25,2837.54,2839.13,2832.97,2810.3,2802.56,2831.838,2795.171538,2758.929048,2744.473077,2685.513,1
1/24/2018,2845.42,2852.97,2824.81,2837.54,2839.13,2832.97,2810.3,2798.03,2776.42,2823.594,2787.779231,2751.504762,2738.186923,2680.374,1
1/23/2018,2835.05,2842.24,2830.59,2839.13,2832.97,2810.3,2798.03,2802.56,2786.24,2816.598,2779.044615,2744.220476,2731.051154,2675.3156,-1
1/22/2018,2809.16,2833.03,2808.12,2832.97,2810.3,2798.03,2802.56,2776.42,2767.56,2804.056,2769.346923,2736.607143,2724.271154,2670.4206,1
1/19/2018,2802.6,2810.33,2798.08,2810.3,2798.03,2802.56,2776.42,2786.24,2748.23,2794.71,2758.796154,2729.392857,2717.776538,2665.574,1
1/18/2018,2802.4,2805.83,2792.56,2798.03,2802.56,2776.42,2786.24,2767.56,2751.29,2786.162,2748.281538,2723.671905,2711.995385,2661.1906,1
1/17/2018,2784.99,2807.04,2778.38,2802.56,2776.42,2786.24,2767.56,2748.23,2747.71,2776.202,2739.782308,2717.851905,2706.359615,2656.9868,-1
1/16/2018,2798.96,2807.54,2768.64,2776.42,2786.24,2767.56,2748.23,2751.29,2743.15,2765.948,2730.556154,2710.682857,2699.991154,2652.5326,1
1/12/2018,2770.18,2787.85,2769.64,2786.24,2767.56,2748.23,2751.29,2747.71,2723.99,2760.206,2723.177692,2705.274762,2694.331538,2648.5914,-1
1/11/2018,2752.97,2767.56,2752.78,2767.56,2748.23,2751.29,2747.71,2743.15,2713.06,2751.588,2715.262308,2699.459048,2688.305769,2644.3718,1
1/10/2018,2745.55,2750.8,2736.06,2748.23,2751.29,2747.71,2743.15,2723.99,2695.81,2742.874,2708.878462,2694.336667,2683.378077,2640.4772,1
1/9/2018,2751.15,2759.14,2747.86,2751.29,2747.71,2743.15,2723.99,2713.06,2673.61,2735.84,2703.572308,2689.730476,2679.300769,2637.134,-1
1/8/2018,2742.67,2748.51,2737.6,2747.71,2743.15,2723.99,2713.06,2695.81,2687.54,2724.744,2698.201538,2684.287143,2675.311923,2633.3162,1
1/5/2018,2731.33,2743.45,2727.92,2743.15,2723.99,2713.06,2695.81,2673.61,2682.62,2709.924,2693.774615,2678.647143,2670.633462,2629.505,1
1/4/2018,2719.31,2729.29,2719.07,2723.99,2713.06,2695.81,2673.61,2687.54,2680.5,2698.802,2688.594615,2673.238571,2666.167692,2626.0246,1
1/3/2018,2697.85,2714.37,2697.77,2713.06,2695.81,2673.61,2687.54,2682.62,2683.34,2690.528,2683.057692,2669.212381,2661.453462,2622.8444,1
1/2/2018,2683.73,2695.89,2682.36,2695.81,2673.61,2687.54,2682.62,2680.5,2684.57,2684.016,2679.195385,2665.839048,2657.198077,2620.0874,1
12/29/2017,2689.15,2692.12,2673.61,2673.61,2687.54,2682.62,2680.5,2683.34,2679.25,2681.522,2676.756923,2663.542381,2653.400769,2617.4132,1
12/28/2017,2686.1,2687.66,2682.69,2687.54,2682.62,2680.5,2683.34,2684.57,2681.47,2683.714,2675.709231,2661.278571,2650.532308,2615.1662,-1
12/27/2017,2682.1,2685.64,2678.91,2682.62,2680.5,2683.34,2684.57,2679.25,2690.16,2682.056,2672.936923,2658.397619,2646.478462,2612.6026,1
12/26/2017,2679.09,2682.74,2677.96,2680.5,2683.34,2684.57,2679.25,2681.47,2675.81,2681.826,2669.426154,2654.530952,2642.487308,2610.103,1
12/22/2017,2684.22,2685.35,2678.13,2683.34,2684.57,2679.25,2681.47,2690.16,2652.01,2683.758,2665.485385,2650.812857,2638.838846,2607.5564,-1
12/21/2017,2683.02,2692.64,2682.4,2684.57,2679.25,2681.47,2690.16,2675.81,2662.85,2682.252,2661.349231,2646.705238,2634.272692,2604.9082,-1
12/20/2017,2688.18,2691.01,2676.11,2679.25,2681.47,2690.16,2675.81,2652.01,2664.11,2675.74,2657.877692,2642.631905,2630.207308,2602.3216,1
12/19/2017,2692.71,2694.44,2680.74,2681.47,2690.16,2675.81,2652.01,2662.85,2659.99,2672.46,2655.029231,2638.007619,2626.576154,2599.7494,-1
12/18/2017,2685.92,2694.97,2685.92,2690.16,2675.81,2652.01,2662.85,2664.11,2651.5,2668.988,2652.422308,2633.120952,2622.761923,2597.0146,-1
12/15/2017,2660.63,2679.63,2659.14,2675.81,2652.01,2662.85,2664.11,2659.99,2636.98,2662.954,2647.492308,2628.14381,2618.702692,2594.198,1
12/14/2017,2665.87,2668.09,2652.01,2652.01,2662.85,2664.11,2659.99,2651.5,2629.27,2658.092,2643.740769,2622.849048,2615.570769,2591.7232,1
12/13/2017,2667.59,2671.88,2662.85,2662.85,2664.11,2659.99,2651.5,2636.98,2629.57,2655.086,2639.849231,2619.36619,2613.210385,2589.4378,-1
